,Datetime,Tweet Id,Text,Username,language,location,text-english
885,2021-06-21 12:32:50+00:00,1406953256606179328,#Caricaturas #ParoNacional #EstadoAsesino #ParoNacionalColombia #SOSColombiaDDHH #ResistenciaColombia #NosUnimosONosHundimos #ColombiaEnAlertaRoja #SOSColombia #NosEstánMatando #FuerzaCOLOMBIA #RégimenDelTerror #DuqueRenuncieYa #SOSColombiaEnDictadura #TerrorismoDeEstado https://t.co/UY7BejPl3g,Jech13320,und,"Bogotá, D.C., Colombia",#Caricaturas #ParoNacional #EstadoAsesino #ParoNacionalColombia #SOSColombiaDDHH #ResistenciaColombia #NosUnimosONosHundimos #ColombiaEnAlertaRoja #SOSColombia #NosEstánMatando #FuerzaCOLOMBIA #RégimenDelTerror #DuqueRenuncieYa #SOSColombiaEnDictadura #TerrorismoDeEstado https://t.co/UY7BejPl3g
886,2021-06-21 12:10:31+00:00,1406947637438341121,"He aquí los ""héroes de la patria"" #ParoNacional #EstadoAsesino #ParoNacionalColombia #SOSColombiaDDHH #ResistenciaColombia #NosUnimosONosHundimos #ColombiaEnAlertaRoja #SOSColombia #NosEstánMatando  #RégimenDelTerror #DuqueRenuncieYa #SOSColombiaEnDictadura #TerrorismoDeEstado https://t.co/DazTORhtG3",Jech13320,es,"Bogotá, D.C., Colombia","Here are the ""heroes of the fatherland"" #ParoNacional #EstadoAsesino #ParoNacionalColombia #SOSColombiaDDHH #ResistenciaColombia #NosUnimosONosHundimos #ColombiaEnAlertaRoja #SOSColombia #NosEstánMatando #RégimenDelTerror #DuqueRenuncieYa #SOSColombiaEnDictadura #TerrorismoDeEstado https://t.co/DazTORhtG3"
887,2021-06-21 06:13:09+00:00,1406857706296823808,#sossoacha #Soacha #paronacional #NosEstanMatando https://t.co/IYFvR17fag,Ozkardesing,und,"bogota, colombia",#sossoacha #Soacha #paronacional #NosEstanMatando https://t.co/IYFvR17fag
888,2021-06-21 05:39:26+00:00,1406849219990900738,"@gomesbol12 @PoliciaColombia colombianosenelexterior 
#comisioninteramericanadederechoshumanos  #physiciansforhumanrights  #globalrights  #humanrights  #SOS #colombia  #SOSColombiaDDHH #soscolombia #ParoNacional  #UribeDioLaOrden  #duqueparelamasacre   #DuqueRenuncie #NosEstanMatando  #NosEstanMasacrando",edisonlopb,ro,Colombia,"@gomesbol12 @PoliciaColombia colombiansenelexterior 
#comisioninteramericanadederechoshumanos #physiciansforhumanrights #globalrights #humanrights #SOS #colombia #SOSColombiaDDHH #soscolombia #ParoNacional #UribeDioLaOrden #duqueparelamasacre #DuqueRenuncie #NosEstanMatando #NosEstanMasacrando"
889,2021-06-21 05:15:56+00:00,1406843303534944260,"@lafm Esmad y policía han matado más jóvenes que el covid.
NO MÁS Narco Dictadura
Nazi URRibista¡
No más Uribe terrorista,
#uribediolaorden 
#NosEstanMatando #SOSColombiaDDDHH #PoliciaAsesina #France24 #PapaFrancisco #JuanGrabois #CIDH @ONU_es @TembloresOng @dw_espanol @nytimes",msolpublicidad,es,Colombia,"@lafm Esmad and police have killed more young people than covid.
NO MORE Narco Dictatorship
Nazi URRibista!
No more terrorist Uribe,
#uribediolaorden 
#NosEstanMatando #SOSColombiaDDDHH #PoliciaAsesina #France24 #PapaFrancisco #JuanGrabois #CIDH @ONU_es @TembloresOng @dw_espanol @nytimes"
890,2021-06-21 02:07:57+00:00,1406795996668043267,"El #ParoAsesino #NosEstanMatando
#QuienDioLaOrden de estas marchas asesinas de Covid-19?
Fecode Asesino!!! https://t.co/OWPmaeydbS",disisrick,es,Colombia,"The #ParoAsesino #NosEstanMatando
#QuienDioLaOrden of these killer Covid-19 marches?
Fecode Killer!!! https://t.co/OWPmaeydbS"
891,2021-06-21 02:04:24+00:00,1406795105504317445,"No me digan que vamos a ""normalizar"" el ver cuerpos desmembrados y así pasaran los días en Colombia. NO ME JODAN! Qué hace falta para ya revolucionarnos en contra de la dictadura que nos está matando? #NosEstanMantando #NosUnimosONosHundimos #NosEstanMatando #NarcoEstado",cavillota,es,"Bogotá, D.C., Colombia","Do not tell me that we are going to ""normalize"" seeing dismembered bodies and so the days will pass in Colombia. DON'T ME! What does it take to revolutionize against the dictatorship that is killing us? #NosEstanMantando #NosUnimosONosHundimos #NosEstanMatando #NarcoEstado"
892,2021-06-21 01:41:15+00:00,1406789278999498755,"@ONU_derechos #soscolombia #DDHHCOLOMBIA #gobiernoasesino #PoliciasAsesinos #ESMADASESINO #esmadviolador #policiasvioladores #nosestanmatando #NOSESTANDESAPARECIENDO #colombiaddhh #AbusoPolicial
#detencionesarbitrarias
#ReformaAlaPolicia #DesmonteDelESMADYA
@JMVivancoHRW @CIDH https://t.co/8TdLzSKOrU",_Sergio_Cabrera,und,Colombia,"@ONU_derechos #soscolombia #DDHHCOLOMBIA #gobiernoasesino #PoliciasAsesinos #ESMADASESINO #esmadviolador #policiasvioladores #nosestanmatando #NOSESTANDESAPARECIENDO #colombiaddhh #AbusoPolicial
#detencionesarbitrarias
#ReformaAlaPolicia #DesmonteDelESMADYA
@JMVivancoHRW @CIDH https://t.co/8TdLzSKOrU"
893,2021-06-20 23:00:49+00:00,1406748905732198400,"#NosEstanMatando , si hay justicia hay que anular el título al @cdtolima. @CIDH aiiiuudaaaaa! https://t.co/R6CtxrPML7",Dan_Andrews_5,es,"Bogotá, Colombia","#NosEstanMatando, if there is justice, the title must be annulled to the @cdtolima. @CIDH aiiiuudaaaaa! https://t.co/R6CtxrPML7"
894,2021-06-20 21:07:27+00:00,1406720373056491524,@PizarroMariaJo @Diego_Molano @CIDH @ONU_derechos @ONUHumanRights @JMVivancoHRW #NosEstanMatando,ccgv777,und,"Puerto Colombia, Colombia",@PizarroMariaJo @Diego_Molano @CIDH @ONU_derechos @ONUHumanRights @JMVivancoHRW #NosEstanMatando
895,2021-06-20 20:53:33+00:00,1406716878119215110,"#SOSColombiaDDHH 
#NosEstanMatando 
#UribeGenocida 
#DuqueAsesino 
@Pontifex_es @POTUS @CIDH @RELE_CIDH @HRI_ONG @JMVivancoHRW @ONUHumanRights @ONU_es @Europarl_ES @ActualidadRT @bbcmundo @dw_espanol @petrogustavo @AlexLopezMaya @wilsonariasc @jamabado @MJDuzan @AlirioUribeMuoz https://t.co/4kFQHhU4vv",pedrosalazar420,und,Colombia,"#SOSColombiaDDHH 
#NosEstanMatando 
#UribeGenocida 
#DuqueAsesino 
@Pontifex_es @POTUS @CIDH @RELE_CIDH @HRI_ONG @JMVivancoHRW @ONUHumanRights @ONU_es @Europarl_ES @ActualidadRT @bbcmundo @dw_espanol @petrogustavo @AlexLopezMaya @wilsonariasc @jamabado @MJDuzan @AlirioUribeMuoz https://t.co/4kFQHhU4vv"
896,2021-06-20 20:26:19+00:00,1406710022864842762,"@CaracolRadio #NosEstanMatando de la risa 🤣
Hay que desmantelar el grupo delincuencial ""primera línea""",CamiloJRS,es,Colombia,"@CaracolRadio #NosEstanMatando of 🤣 laughter
The ""frontline"" criminal group must be dismantled"
897,2021-06-20 19:45:33+00:00,1406699764603817984,"He aquí los ""héroes de la patria"" 
#ParoNacional #EstadoAsesino #ParoNacionalColombia #SOSColombiaDDHH #ResistenciaColombia #NosUnimosONosHundimos #ColombiaEnAlertaRoja #SOSColombia #NosEstánMatando  #RégimenDelTerror #DuqueRenuncieYa #SOSColombiaEnDictadura #TerrorismoDeEstado https://t.co/Pam2d7AUQ1",Jech13320,es,"Bogotá, D.C., Colombia","Here are the ""heroes of the fatherland"" 
#ParoNacional #EstadoAsesino #ParoNacionalColombia #SOSColombiaDDHH #ResistenciaColombia #NosUnimosONosHundimos #ColombiaEnAlertaRoja #SOSColombia #NosEstánMatando #RégimenDelTerror #DuqueRenuncieYa #SOSColombiaEnDictadura #TerrorismoDeEstado https://t.co/Pam2d7AUQ1"
898,2021-06-20 18:59:28+00:00,1406688164958425089,#NosEstanMatando https://t.co/4gfouKK4mg,PrimeraLineacol,und,Colombia,#NosEstanMatando https://t.co/4gfouKK4mg
899,2021-06-20 15:27:51+00:00,1406634912460021761,"Si dominas a un pueblo con violencia tarde o temprano peleará, porque ya no tiene nada que perder !!!
#ColombiaEnAlertaRoja #NosEstanMatando #ColombiaEnDictadura #ColombiaSOS",MedicenElpollo1,es,"Bogotá, D.C., Colombia","If you dominate a people with violence sooner or later it will fight, because it has nothing to lose !!!
#ColombiaEnAlertaRoja #NosEstanMatando #ColombiaEnDictadura #ColombiaSOS"
900,2021-06-20 12:18:25+00:00,1406587237312180224,@CourPenaleInt #QuienDioLaOrden #6402FalsosPositivosDeUribe #SOScolombiaddhh #NosEstanMatando #SOSColombia https://t.co/smLBryGYag,beltranctc,und,Colombia,@CourPenaleInt #QuienDioLaOrden #6402FalsosPositivosDeUribe #SOScolombiaddhh #NosEstanMatando #SOSColombia https://t.co/smLBryGYag
901,2021-06-20 11:12:53+00:00,1406570747905069060,"#ParoNacional #EstadoAsesino #ParoNacionalColombia #SOSColombiaDDHH #NosUnimosONosHundimos #ColombiaEnAlertaRoja #SOSColombia #NosEstánMatando #CaliResiste #RégimenDelTerror #DuqueRenuncieYa #SOSColombiaEnDictadura #TerrorismoDeEstado #CIDHEnColombia
https://t.co/oh3DLIReTT",Jech13320,und,"Bogotá, D.C., Colombia","#ParoNacional #EstadoAsesino #ParoNacionalColombia #SOSColombiaDDHH #NosUnimosONosHundimos #ColombiaEnAlertaRoja #SOSColombia #NosEstánMatando #CaliResiste #RégimenDelTerror #DuqueRenuncieYa #SOSColombiaEnDictadura #TerrorismoDeEstado #CIDHEnColombia
https://t.co/oh3DLIReTT"
902,2021-06-20 06:11:36+00:00,1406494927954006021,"@JUANCAELBROKY @Col_Informa @donadolforivas @ANNALVAREZG @carlosjagudelo @ContraGodarria @adrisgame @AlemarDuMe89 @CesarJerezM @JNeiraN @juancadelgado @LeilaChujfi Dejaré esto por aquí y me retiro lentamente
#NoMasBloqueos 
#VivaElParoNacional
#NosEstánMatando
#NosEstanViolando
#NosEstanMasacrando
@CourPenaleInt 
@petrogustavo 
@IvanDuque 
@IvanCepedaCast 
@JorgeIvanOspina 
@ClaraLuzRoldan 
@intiasprilla 
@MJDuzan 
@matarifeco 
@CRIC_Cauca https://t.co/ahUdtm1gpn",AmLucelly,es,"Cali, Colombia","@JUANCAELBROKY @Col_Informa @donadolforivas @ANNALVAREZG @carlosjagudelo @ContraGodarria @adrisgame @AlemarDuMe89 @CesarJerezM @JNeiraN @juancadelgado @LeilaChujfi I'll leave this here and slowly retire.
#NoMasBloqueos 
#VivaElParoNacional
#NosEstánMatando
#NosEstanViolando
#NosEstanMasacrando
@CourPenaleInt 
@petrogustavo 
@IvanDuque 
@IvanCepedaCast 
@JorgeIvanOspina 
@ClaraLuzRoldan 
@intiasprilla 
@MJDuzan 
@matarifeco 
@CRIC_Cauca https://t.co/ahUdtm1gpn"
903,2021-06-20 04:23:12+00:00,1406467647190020096,Que se necesita para ser un policía! Ser un hpta de noche y de dia! #PoliciaCriminal #PoliciasAsesinos #PoliciaCobarde #EsmadAsesinoYViolador #AutoAtentado #PrimeraLinea #SOSCaliDDHH #SOSCali #SOSColombiaDDHH #ParoNacional18J #NosEstanMatando #ColombiaEnAlertaRoja #DuqueAsesino,onealmarrugo,es,"Cartagena, Colombia",It takes you to be a cop! Be a hpta night and day! #PoliciaCriminal #PoliciasAsesinos #PoliciaCobarde #EsmadAsesinoYViolador #AutoAtentado #PrimeraLinea #SOSCaliDDHH #SOSCali #SOSColombiaDDHH #ParoNacional18J #NosEstanMatando #ColombiaEnAlertaRoja #DuqueAsesino
904,2021-06-20 04:11:25+00:00,1406464683213824005,#ParoNacional19J #ElParoNoPara #NosEstanMatando 🆘🇨🇴 https://t.co/ojXbOxOFV0,GipitaRamirez,und,Colombia,#ParoNacional19J #ElParoNoPara #NosEstanMatando 🆘🇨🇴 https://t.co/ojXbOxOFV0
905,2021-06-20 03:06:40+00:00,1406448386794983424,"#Atención 🚨 Anoche se registró un joven manifestante asesinado en el puente de las mil luchas en #CALI por civiles 'Gente de Bien' armada.

¡Máxima Difusión!

#NosEstánMatando
#SOSCaliDDHH",FLAKMOLINA,es,"Bogota, Colombia","#Atención 🚨 Last night there was a young protester killed on the bridge of a thousand fights in #CALI by armed 'Good People' civilians.

Maximum Diffusion!

#NosEstánMatando
#SOSCaliDDHH"
906,2021-06-20 02:46:30+00:00,1406443310261149698,"Educación para todxs! Vida digna para todxs!
#ParoNacional19J #Colombia #NosEstanMatando #SOSColombiaDDHH 
#MatriculaCero https://t.co/kQyw7uHdG5",PublicasSos,es,Colombia,"Education for everyone! Dignified life for everyone!
#ParoNacional19J #Colombia #NosEstanMatando #SOSColombiaDDHH 
#MatriculaCero https://t.co/kQyw7uHdG5"
907,2021-06-20 01:40:47+00:00,1406426772279857156,@JaumedUrgell @Declaracion @IvanDuque @FisicoImpuro @boye_g @Jahfrann @canal2co @SARGENTOCHALA @petrogustavo @CesarPachonAgro @Col_Informa @ctxt_es @HOLLMANMORRIS #ParoNacional18J en la Luna #SOSCali #PoliciasAsesinos actúan de buena Fé y dejan ir al vecino con un disparo por la espalda @CIDH @ferneyadrian @matarifeco @UnionDeResiste @SARGENTOCHALA @archivacolombia @PrimeraLineacol #NosEstanMatando https://t.co/FRdYoiBqzj,toonnyyy,es,cali-colombia,@JaumedUrgell @Declaracion @IvanDuque @FisicoImpuro @boye_g @Jahfrann @canal2co @SARGENTOCHALA @petrogustavo @CesarPachonAgro @Col_Informa @ctxt_es @HOLLMANMORRIS #ParoNacional18J on the Moon #SOSCali #PoliciasAsesinos act in good faith and let the neighbor go with a shot in the back @CIDH @ferneyadrian @matarifeco @UnionDeResiste @SARGENTOCHALA @archivacolombia @PrimeraLineacol #NosEstanMatando https://t.co/FRdYoiBqzj
908,2021-06-20 01:28:12+00:00,1406423604930265088,"#Gracias a mis autoridades Resguardo Indígena Marcelino Tascón, Valparaíso #Antioquia por su solidaridad y acompañamiento en esta difícil situación.
Con su aliento físico y espiritual seguiremos adelante en nuestra lucha por la #Dignidad de los pueblos indígenas.
#NosEstanMatando https://t.co/egazjVNyAo",Gustavovelezt,es,"Valparaíso (Ant.), Colombia","#Gracias to my authorities, Resguardo Indígena Marcelino Tascón, Valparaíso #Antioquia for their solidarity and accompaniment in this difficult situation.
With your physical and spiritual encouragement, we will continue our struggle for the #Dignidad of indigenous peoples.
#NosEstanMatando https://t.co/egazjVNyAo"
909,2021-06-19 23:49:49+00:00,1406398846834511872,"@DeCurreaLugo Este es el gobierno de @IvanDuque, no les importa dejar la gente sin comida, dicen que el ESMAD  NO SON SICARIOS, este es el respeto que @IvanDuque garantiza a las protestas pacificas? No respetan la VIDA mucho menos la comida que asco de gobierno #NosEstanMatando #DuqueAsesino",Lialopezp,es,"Cali, Colombia","@DeCurreaLugo This is the government of @IvanDuque, they don't mind leaving people without food, they say the ESMAD ARE NOT HITMEN, this is the respect that @IvanDuque guaranteed to peaceful protests? They do not respect LIFE much less food than disgust of government #NosEstanMatando #DuqueAsesino"
910,2021-06-19 23:35:52+00:00,1406395336181096456,#ParoNacional #SOSColombiaDDDHH #NosEstánMatando https://t.co/wTbNccLwhc,santilon,und,Colombia,#ParoNacional #SOSColombiaDDDHH #NosEstánMatando https://t.co/wTbNccLwhc
911,2021-06-19 23:19:21+00:00,1406391181668405251,"Rotos pero en resistencia.
#NosEstanMatando ✊🔥",LauraMMoficial,es,"Bogotá, D.C., Colombia","Broken but in resistance.
#NosEstanMatando ✊🔥"
912,2021-06-19 20:28:56+00:00,1406348291944632335,"#SOSColombiaNosEstanMatando 
8 lideres indígenas amenazados #hoy en #Antioquia, con nombre propio por las supuestas #AguilasNegras.
Mensajes de intimidación, señalamientos y estigmatizacion contra @OIA_COLOMBIA @ONIC_Colombia 
#NosEstanMatando 
@LuisFSuarezV @PoliciaColombia https://t.co/VXdBhRTwBI",Gustavovelezt,es,"Valparaíso (Ant.), Colombia","#SOSColombiaNosEstanMatando 
8 indigenous leaders threatened #hoy in #Antioquia, with their own names for the alleged #AguilasNegras.
Messages of intimidation, accusations and stigmatization against @OIA_COLOMBIA @ONIC_Colombia 
#NosEstanMatando 
@LuisFSuarezV @PoliciaColombia https://t.co/VXdBhRTwBI"
913,2021-06-19 19:58:29+00:00,1406340631614660609,"#Denuncia 
#Hoy amenazan nuevamente contra mi vida, por labor en defensa #DDHH 
Como Consejero @ONIC_Colombia exijo al gobierno que proteja mi vida y de los demás lideres que hoy son amenazados en #Antioquia @OIA_COLOMBIA 
NO TENEMOS MIEDO! 
#NosEstanMatando https://t.co/havP8zmsf5",Gustavovelezt,es,"Valparaíso (Ant.), Colombia","#Denuncia 
#Hoy are threatening my life again, for work in defense #DDHH 
As a Councillor @ONIC_Colombia I demand that the government protect my life and the other leaders who are threatened today in #Antioquia @OIA_COLOMBIA 
WE ARE NOT AFRAID! 
#NosEstanMatando https://t.co/havP8zmsf5"
914,2021-06-19 18:58:32+00:00,1406325545193938949,Es una injusticia total el despido de este joven. Solo por un mes sin ir trabajo? Injusticia! #NosEstanMatando https://t.co/6UkL8mKxo8,SoyDerf,es,Colombia,It is a total injustice to dismiss this young man. Just for a month without going to work? Injustice! #NosEstanMatando https://t.co/6UkL8mKxo8
915,2021-06-19 18:34:03+00:00,1406319383413207046,¡#NosEstanMatando! https://t.co/I9yHnVqpE5,NapositooHB,und,"Ibagué, Colombia",¡#NosEstanMatando! https://t.co/I9yHnVqpE5
916,2021-06-19 18:29:13+00:00,1406318163969687556,Paren de asesinarnos @CorteIDH @Declaracion @ONU_derechos @ONUHumanRights @mbachelet #ColombiaEnAlertaRoja #ParoNacional #ColombiaSOS #ColombiaSOS #NosEstanMatando https://t.co/R57gDqZ6zs,Alek_sandr0,es,"Antioquia, Colombia",Stop murdering us @CorteIDH @Declaracion @ONU_derechos @ONUHumanRights @mbachelet #ColombiaEnAlertaRoja #ParoNacional #ColombiaSOS #ColombiaSOS #NosEstanMatando https://t.co/R57gDqZ6zs
917,2021-06-19 17:38:46+00:00,1406305471137468420,#NosEstanMatando,cardanielm,und,"Boyacá, Colombia",#NosEstanMatando
918,2021-06-19 17:15:48+00:00,1406299689872396288,"@MisionONUCol @CorteIDH @InSightCrime_es @AmnistiaOnline  #NosEstanMatando y los desaparesidos donde estan? @IvanDuque ? @COMANDANTE_EJC DONDE METIO LOS JOVENES DESAPARESIDOS. ,,?????? https://t.co/v370HQBv9v",PipeMor73266342,es,"Valle del Cauca, Colombia","@MisionONUCol @CorteIDH @InSightCrime_es @AmnistiaOnline #NosEstanMatando and the disappeared where they are? @IvanDuque ? @COMANDANTE_EJC WHERE THE DISAPPEARED YOUNG PEOPLE GOT IN. ,,?????? https://t.co/v370HQBv9v"
919,2021-06-19 17:12:35+00:00,1406298879159640068,"El paramilitarismo se está tomando Cali, ahora está en las urbes, lo que antes se vivía en lo rural, lo vemos ante nuestros ojos, este gobierno infame no debe seguir en el poder.
#NosEstanMatando 
#NoMasPatrocinioAUribe",LydaTimana_R,es,Colombia,"The paramilitaries are taking Cali, now it is in the cities, what was previously experienced in the countryside, we see it before our eyes, this infamous government must not remain in power.
#NosEstanMatando 
#NoMasPatrocinioAUribe"
920,2021-06-19 16:13:33+00:00,1406284024725884928,Loro dice #NosEstanMatando y se gradúa de sindicalista de @fecode https://t.co/TznCCThkif,DonCosiaco_,es,Colombia,Loro says #NosEstanMatando and graduates as a trade unionist from @fecode https://t.co/TznCCThkif
921,2021-06-19 15:50:58+00:00,1406278339929817088,#NiUnVotoMás por esta gente. #CongresoCorrupto #CongresoProhibaElFracking #CongresoVerguenzaNacional #nosunimosonoshundimos #NosEstanMatando https://t.co/ohoC60y3RR,Raxsofom,es,"Tunja, Colombia",#NiUnVotoMás for these people. #CongresoCorrupto #CongresoProhibaElFracking #CongresoVerguenzaNacional #nosunimosonoshundimos #NosEstanMatando https://t.co/ohoC60y3RR
922,2021-06-19 15:50:16+00:00,1406278164909891591,"@LaPazColombiani Es una masacre, Dios mío. #NosEstanMatando",jaleita77,es,"Bogotá, D.C., Colombia","@LaPazColombiani It's a massacre, my God. #NosEstanMatando"
923,2021-06-19 13:54:24+00:00,1406249005340823557,"📣Dos buenas noticias y un poco de paz para sus familias que vieron sus sueños rotos a manos de miembros de la @PoliciaColombia una institución que debería defenderlos y cuidarlos⤵️

#NiUnMinutoDeSilencio #NosEstanMatando #SOSColombiaDDDHH https://t.co/aLjxLunjHZ",col_alternativa,es,Colombia,"📣 Two good news and a little peace for their families who saw their dreams shattered at the hands of members of the @PoliciaColombia an institution that should defend and care for them⤵️

#NiUnMinutoDeSilencio #NosEstanMatando #SOSColombiaDDDHH https://t.co/aLjxLunjHZ"
